event,eventLabel,caborLabel,lokasiLabel,tahun
http://www.wikidata.org/entity/Q113004577,2022 World Athletics Championships – Women's 100 metres,athletics,United States,2022
http://www.wikidata.org/entity/Q113014991,figure skating at the 2022 European Youth Olympic Winter Festival - boys,men's singles,Finland,2022
http://www.wikidata.org/entity/Q113015017,figure skating at the 2022 European Youth Olympic Winter Festival - girls,ladies' singles,Finland,2022
http://www.wikidata.org/entity/Q113049186,2022 World Athletics Championships – men's high jump,athletics,United States,2022
http://www.wikidata.org/entity/Q105948176,2021–22 Biathlon World Cup – Stage 8,biathlon,Finland,2022
http://www.wikidata.org/entity/Q113556193,2022 European Athletics Championships – women's long jump,athletics,Germany,2022
http://www.wikidata.org/entity/Q113565480,2022 European Athletics Championships – women's javelin throw,athletics,Germany,2022
http://www.wikidata.org/entity/Q113867135,2022 World Wrestling Championships – Men's Greco-Roman 87 kg,amateur wrestling,Serbia,2022
http://www.wikidata.org/entity/Q113994966,Q113994966,competitive swimming,Netherlands,2022
http://www.wikidata.org/entity/Q114044340,Q114044340,basketball,Italy,2022
http://www.wikidata.org/entity/Q114815381,volleyball at the 2022 European Youth Summer Olympic Festival – girls' tournament,volleyball,Slovakia,2022
http://www.wikidata.org/entity/Q116481564,2022 U.S. Figure Skating Championships - senior men's singles,figure skating,United States,2022
http://www.wikidata.org/entity/Q117193830,2022 World Figure Skating Championships - men's singles,men's singles,France,2022
http://www.wikidata.org/entity/Q117193831,2022 World Figure Skating Championships - ice dancing,ice dance,France,2022
http://www.wikidata.org/entity/Q117193832,2022 World Figure Skating Championships - women' singles,ladies' singles,France,2022
http://www.wikidata.org/entity/Q117193833,2022 World Figure Skating Championships - pair skating,pair skating,France,2022
http://www.wikidata.org/entity/Q108764496,2021 World Wrestling Championships – Men's freestyle 61 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108765029,2021 World Wrestling Championships – Men's freestyle 125 kg,freestyle wrestling,Norway,2021
http://www.wikidata.org/entity/Q108765029,2021 World Wrestling Championships – Men's freestyle 125 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108771069,2021 World Wrestling Championships – men's freestyle 97 kg,freestyle wrestling,Norway,2021
http://www.wikidata.org/entity/Q108771069,2021 World Wrestling Championships – men's freestyle 97 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108815609,2021 World Wrestling Championships – Men's Greco-Roman 72 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108815609,2021 World Wrestling Championships – Men's Greco-Roman 72 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816172,2021 World Wrestling Championships – Men's Greco-Roman 55 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816172,2021 World Wrestling Championships – Men's Greco-Roman 55 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816713,2021 World Wrestling Championships – Men's Greco-Roman 130 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816713,2021 World Wrestling Championships – Men's Greco-Roman 130 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816742,2021 World Wrestling Championships – Men's Greco-Roman 97 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816742,2021 World Wrestling Championships – Men's Greco-Roman 97 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816787,2021 World Wrestling Championships – Men's Greco-Roman 77 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816787,2021 World Wrestling Championships – Men's Greco-Roman 77 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816798,2021 World Wrestling Championships – Men's Greco-Roman 82 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108816798,2021 World Wrestling Championships – Men's Greco-Roman 82 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821579,2021 World Wrestling Championships – Men's Greco-Roman 87 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821579,2021 World Wrestling Championships – Men's Greco-Roman 87 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821585,2021 World Wrestling Championships – Men's Greco-Roman 60 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821585,2021 World Wrestling Championships – Men's Greco-Roman 60 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821589,2021 World Wrestling Championships – Men's Greco-Roman 63 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821589,2021 World Wrestling Championships – Men's Greco-Roman 63 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821597,2021 World Wrestling Championships – Men's Greco-Roman 67 kg,Greco-Roman wrestling,Norway,2021
http://www.wikidata.org/entity/Q108821597,2021 World Wrestling Championships – Men's Greco-Roman 67 kg,amateur wrestling,Norway,2021
http://www.wikidata.org/entity/Q109265076,2021–22 Biathlon World Cup – Stage 1,biathlon,Sweden,2021
http://www.wikidata.org/entity/Q109265077,2021–22 Biathlon World Cup – Stage 2,biathlon,Sweden,2021
http://www.wikidata.org/entity/Q109463925,2021–22 Biathlon World Cup – Stage 3,biathlon,Austria,2021
http://www.wikidata.org/entity/Q109464941,2021–22 Biathlon World Cup – Stage 4,biathlon,France,2021
http://www.wikidata.org/entity/Q109535596,2022 KNSB Dutch Single Distance Championships – Men's 500 m,speed skating,Netherlands,2021
http://www.wikidata.org/entity/Q109536757,2022 KNSB Dutch Single Distance Championships – Men's 1000 m,speed skating,Netherlands,2021
http://www.wikidata.org/entity/Q109536761,"2022 KNSB Dutch Single Distance Championships – Men's 10,000 m",speed skating,Netherlands,2021
http://www.wikidata.org/entity/Q109536766,2022 KNSB Dutch Single Distance Championships – Men's 5000 m,speed skating,Netherlands,2021
http://www.wikidata.org/entity/Q109536770,2022 KNSB Dutch Single Distance Championships – Men's 1500 m,speed skating,Netherlands,2021
http://www.wikidata.org/entity/Q110007013,2021 World Weightlifting Championships – Men's 67 kg,weightlifting,Uzbekistan,2021
http://www.wikidata.org/entity/Q110037858,2021 World Weightlifting Championships – Men's 81 kg,weightlifting,Uzbekistan,2021
http://www.wikidata.org/entity/Q110046459,2021 World Weightlifting Championships – Men's 89 kg,weightlifting,Uzbekistan,2021
http://www.wikidata.org/entity/Q110056994,2021 World Weightlifting Championships – Men's 96 kg,weightlifting,Uzbekistan,2021
http://www.wikidata.org/entity/Q110094088,2021 World Weightlifting Championships – Women's +87 kg,weightlifting,Uzbekistan,2021
http://www.wikidata.org/entity/Q104099255,2020–21 Biathlon World Cup – Stage 5,biathlon,Germany,2021
http://www.wikidata.org/entity/Q104099651,2020–21 Biathlon World Cup – Stage 6,biathlon,Germany,2021
http://www.wikidata.org/entity/Q104099652,2020–21 Biathlon World Cup – Stage 7,biathlon,Italy,2021
http://www.wikidata.org/entity/Q104099653,2020–21 Biathlon World Cup – Stage 8,biathlon,Czech Republic,2021
http://www.wikidata.org/entity/Q105657902,2020–21 Biathlon World Cup – Stage 10,biathlon,Sweden,2021
http://www.wikidata.org/entity/Q105657976,2020–21 Biathlon World Cup – Stage 9,biathlon,Czech Republic,2021
http://www.wikidata.org/entity/Q106731137,Q106731137,diving,Japan,2021
http://www.wikidata.org/entity/Q106784484,diving at the 2020 European Aquatics Championships,diving,Hungary,2021
http://www.wikidata.org/entity/Q106811199,artistic swimming at the 2020 European Aquatics Championships – solo free routine,synchronized swimming,Hungary,2021
http://www.wikidata.org/entity/Q106832063,artistic swimming at the 2020 European Aquatics Championships – duet free routine,synchronized swimming,Hungary,2021
http://www.wikidata.org/entity/Q106869562,Swimming at the 2020 European Aquatics Championships – Men's 50 metre freestyle,competitive swimming,Hungary,2021
http://www.wikidata.org/entity/Q106919875,Swimming at the 2020 European Aquatics Championships – Men's 100 metre breaststroke,competitive swimming,Hungary,2021
http://www.wikidata.org/entity/Q106928631,Swimming at the 2020 European Aquatics Championships – Men's 50 metre butterfly,competitive swimming,Hungary,2021
http://www.wikidata.org/entity/Q106938088,Swimming at the 2020 European Aquatics Championships – Men's 200 metre butterfly,competitive swimming,Hungary,2021
http://www.wikidata.org/entity/Q106938208,Swimming at the 2020 European Aquatics Championships – Men's 200 metre freestyle,competitive swimming,Hungary,2021
http://www.wikidata.org/entity/Q106938951,Swimming at the 2020 European Aquatics Championships – Men's 200 metre breaststroke,competitive swimming,Hungary,2021
http://www.wikidata.org/entity/Q106966867,Swimming at the 2020 European Aquatics Championships – Men's 100 metre butterfly,competitive swimming,Hungary,2021
http://www.wikidata.org/entity/Q107084027,2021 African Artistic Gymnastics Championships,artistic gymnastics,Egypt,2021
http://www.wikidata.org/entity/Q107366675,2021–22 Coppa Italia,association football,Italy,2021
http://www.wikidata.org/entity/Q107465793,2021 European Athletics U23 Championships – women's triple jump,athletics,Estonia,2021
http://www.wikidata.org/entity/Q108254812,2021 World Athletics U20 Championships – Men's 110 metres hurdles,athletics,Kenya,2021
http://www.wikidata.org/entity/Q108261093,2020–21 ISU Speed Skating World Cup – World Cup 1 – women's mass start,long track speed skating,Netherlands,2021
http://www.wikidata.org/entity/Q108560764,Q108560764,basketball,Italy,2021
http://www.wikidata.org/entity/Q108730883,Q108730883,basketball,Italy,2021
http://www.wikidata.org/entity/Q61438932,2019–20 Biathlon World Cup – Stage 4,biathlon,Germany,2020
http://www.wikidata.org/entity/Q61438957,2019–20 Biathlon World Cup – Stage 5,biathlon,Germany,2020
http://www.wikidata.org/entity/Q61438989,2019–20 Biathlon World Cup – Stage 6,biathlon,Slovenia,2020
http://www.wikidata.org/entity/Q61439052,2019–20 Biathlon World Cup – Stage 7,biathlon,Czech Republic,2020
http://www.wikidata.org/entity/Q61439180,2019–20 Biathlon World Cup – Stage 8,biathlon,Finland,2020
http://www.wikidata.org/entity/Q61439343,2019–20 Biathlon World Cup – Stage 9 (canceled),biathlon,Norway,2020
http://www.wikidata.org/entity/Q84314572,2020 German Figure Skating Championships - senior men's singles,men's singles,Germany,2020
http://www.wikidata.org/entity/Q84314575,2020 German Figure Skating Championships - senior ladies' singles,ladies' singles,Germany,2020
http://www.wikidata.org/entity/Q84314579,2020 German Figure Skating Championships - senior pair skating,pair skating,Germany,2020
http://www.wikidata.org/entity/Q84314585,2020 German Figure Skating Championships - senior ice dancing,ice dance,Germany,2020
http://www.wikidata.org/entity/Q84314744,2020 European Figure Skating Championships - men's singles,men's singles,Austria,2020
http://www.wikidata.org/entity/Q84314765,2020 European Figure Skating Championships - ladies' singles,ladies' singles,Austria,2020
http://www.wikidata.org/entity/Q84314788,2020 European Figure Skating Championships - pair skating,pair skating,Austria,2020
http://www.wikidata.org/entity/Q84314805,2020 European Figure Skating Championships - ice dancing,ice dance,Austria,2020
http://www.wikidata.org/entity/Q65242083,"athletics at the 2020 Summer Olympics – women's 10,000 metres",athletics,Japan,2020
http://www.wikidata.org/entity/Q65242087,"athletics at the 2020 Summer Olympics – men's 10,000 metres",athletics,Japan,2020
http://www.wikidata.org/entity/Q84413298,2019-2020 Turkish Figure Skating Championships - senior men's singles,men's singles,Turkey,2020
http://www.wikidata.org/entity/Q84413304,2019-2020 Turkish Figure Skating Championships - senior ladies' singles,ladies' singles,Turkey,2020
http://www.wikidata.org/entity/Q84413327,2020 Norwegian Figure Skating Championships - senior men's singles,men's singles,Norway,2020
http://www.wikidata.org/entity/Q84413334,2020 Norwegian Figure Skating Championships - senior ladies' singles,ladies' singles,Norway,2020
http://www.wikidata.org/entity/Q84413350,2020 Canadian Figure Skating Championships - senior men's singles,men's singles,Canada,2020
http://www.wikidata.org/entity/Q84413356,2020 Canadian Figure Skating Championships - senior ladies' singles,ladies' singles,Canada,2020
http://www.wikidata.org/entity/Q84413362,2020 Canadian Figure Skating Championships - senior pair skating,pair skating,Canada,2020
http://www.wikidata.org/entity/Q84413367,2020 Canadian Figure Skating Championships - senior ice dancing,ice dance,Canada,2020
http://www.wikidata.org/entity/Q84413375,2020 U.S. Figure Skating Championships - senior men's singles,men's singles,United States,2020
http://www.wikidata.org/entity/Q84413458,2020 U.S. Figure Skating Championships - senior ladies' singles,ladies' singles,United States,2020
http://www.wikidata.org/entity/Q84413576,2020 U.S. Figure Skating Championships - senior pair skating,pair skating,United States,2020
http://www.wikidata.org/entity/Q84413677,2020 U.S. Figure Skating Championships - senior ice dancing,ice dance,United States,2020
http://www.wikidata.org/entity/Q84416552,2020 Mentor Toruń Cup - senior men's singles,men's singles,Poland,2020
http://www.wikidata.org/entity/Q84416555,2020 Mentor Toruń Cup - senior ladies' singles,ladies' singles,Poland,2020
http://www.wikidata.org/entity/Q84416560,2020 Mentor Toruń Cup - senior ice dancing,ice dance,Poland,2020
http://www.wikidata.org/entity/Q84416863,2020 EduSport Trophy - senior men's singles,men's singles,Romania,2020
http://www.wikidata.org/entity/Q84416935,2020 EduSport Trophy - senior ladies' singles,ladies' singles,Romania,2020
http://www.wikidata.org/entity/Q84417139,2020 Skate Helena - senior ladies' singles,ladies' singles,Serbia,2020
http://www.wikidata.org/entity/Q84417412,figure skating at the 2020 Reykjavík International Games - senior men's singles,men's singles,Iceland,2020
http://www.wikidata.org/entity/Q84417481,figure skating at the 2020 Reykjavík International Games - senior ladies' singles,ladies' singles,Iceland,2020
http://www.wikidata.org/entity/Q84418058,Dragon Trophy 2020 - senior men's singles,men's singles,Slovenia,2020
